unique_id	token_id	sentence	maincorpus	subcorpus	year
2565	2	Vi såg dem redan i morse när vi låg på stranden .	bloggmix	BLOGGMIX1999	1999
2566	4	Men enligt Ving har de varken haft några avbokningar eller några frågor , varken i Sverige eller i Thailand .	bloggmix	BLOGGMIX1999	1999
2567	0	De lovade att skicka lite bilder som vi kunde visa här på bloggen , men så kom det lite annat emellan … men nu kan vi till slut visa bilderna !	bloggmix	BLOGGMIX1999	1999
2568	0	De har Peter målat … Här kan ni se väggarna närmare .	bloggmix	BLOGGMIX1999	1999
2569	0	De flesta av fångarna är dömda till tio eller tjugo års straffarbete och några av dem bestämmer sig för att hellre dö som fria män , än att brytas ner i fångenskap .	bloggmix	BLOGGMIX1999	1999
2570	15	De flesta av fångarna är dömda till tio eller tjugo års straffarbete och några av dem bestämmer sig för att hellre dö som fria män , än att brytas ner i fångenskap .	bloggmix	BLOGGMIX1999	1999
2571	14	Stafetten pågår i fyra veckor och varje familj åker en sträcka i Sverige innan de lämnar över stafettpinnen till nästa familj .	bloggmix	BLOGGMIX1999	1999
2572	8	Här fanns palmerna , det turkosblå vattnet och de stilla båtturerna .	bloggmix	BLOGGMIX1999	1999
2573	4	Sedan jämför vi med de ( lite enklare ) ställen vi brukar gå på i Stockholm .	bloggmix	BLOGGMIX1999	1999
2574	50	Tina är ganska bortkommen när hon landar i kungadömet , men får snart en lektion i sakernas tillstånd av informationsministeriets utsände : “ Tänk dig att du och jag är i öknen och det råkar vara så att du inte har täckt dina ben , och att jag råkar se dem .	bloggmix	BLOGGMIX1999	1999
2575	11	I Tyskland och Italien kryllade det av husbilar , var är de nu ?	bloggmix	BLOGGMIX1999	1999
2576	0	De skriver att den allra första husvagnen förmodligen byggdes 1897 i USA och att den första svenska varianten byggdes 1932 .	bloggmix	BLOGGMIX1999	1999
2577	17	Peter fick lite tid att börja byta fönster i husbåten igår , så han bytte tre av de små fönstren på nedre däck .	bloggmix	BLOGGMIX1999	1999
2578	11	Och vi kanske ska säga att vi pratat med flera av de andra grannarna också .	bloggmix	BLOGGMIX1999	1999
2579	10	Vi fick också fina blommor av våra gäster , som de tyckte att vi skulle placera utanför dörren för lite hemtrevlig känsla .	bloggmix	BLOGGMIX1999	1999
2580	21	Men trots att det är kvinnorna som i störst utsträckning medger att gjort sig skyldiga till trafikförseelser , så är det de som läser på mest om trafikreglerna i förväg .	bloggmix	BLOGGMIX1999	1999
2581	0	De skriver bland annat att man ska tänka på självrisken , eftersom den kan variera mellan olika uthyrare , och att man ska vara nog med att läsa igenom villkor och tillstånd .	bloggmix	BLOGGMIX1999	1999
2582	0	De andra husbilarna som står här är nytvättade och fina .	bloggmix	BLOGGMIX1999	1999
2583	6	Nu gäller det att laga till dem … Sallad med äpple – Lite frukt gör salladen frisk .	bloggmix	BLOGGMIX1999	1999
2584	21	Små grupper av missanpassade islamistiska män med förkärlek för förstörelse kan sätta skräck i en hel kontinent , vilket säkert får dem att känna sig omnipotenta .	bloggmix	BLOGGMIX1999	1999
2585	6	Vi kom hit tio minuter innan de stängde och fick ställa oss ” var vi ville ” – i mörkret .	bloggmix	BLOGGMIX1999	1999
2586	11	Jag är imponerad av alla modiga människor som vågar segla på de stora haven .	bloggmix	BLOGGMIX1999	1999
2587	5	Nu hoppas man ju att de löser den här gåtan innan tiden suddar igen alla spår .	bloggmix	BLOGGMIX1999	1999
2588	7	Man kan också hitta en lista över de bästa resmålen i Sverige .	bloggmix	BLOGGMIX1999	1999
2589	7	Gör såhär : Skölj musslorna och släng de som inte stänger sig .	bloggmix	BLOGGMIX1999	1999
2590	7	Ja , den bärande väggen … Efter de här första bygget fick vi blodad tand .	bloggmix	BLOGGMIX1999	1999
2591	14	Om inte annat så är det i alla fall lite roligt att kika på de här kartorna , som beskriver världen ur olika perspektiv .	bloggmix	BLOGGMIX1999	1999
2592	6	Passa gärna på att nominera i de andra kategorierna också !	bloggmix	BLOGGMIX1999	1999
2593	9	Man hoppas ju att man aldrig ska behöva använda dem , men det känns viktigt att ha dem ifall att .	bloggmix	BLOGGMIX1999	1999
2594	17	Man hoppas ju att man aldrig ska behöva använda dem , men det känns viktigt att ha dem ifall att .	bloggmix	BLOGGMIX1999	1999
2595	4	I varje hamn har de ordnat ställplatser för husbilar , alla vid vackra och charmiga miljöer vid vattnet .	bloggmix	BLOGGMIX1999	1999
2596	14	Intressanta förslag , där det känns som att Lonely Planet försöker titta lite utanför de vanligaste destinationerna .	bloggmix	BLOGGMIX1999	1999
2597	28	” An incredible fusion between the simplicity of a suitcase , the ingenuity of a Swiss Army knife and the essential of a motorhome functionalities ” , skriver de själva .	bloggmix	BLOGGMIX1999	1999
2598	1	På de mindre vägarna i Skåne mötte vi lite kor .	bloggmix	BLOGGMIX1999	1999
2599	11	Träningskläderna kommer att ligga i garaget så att vi kan ta dem på oss och ge oss ut på en joggingrunda .	bloggmix	BLOGGMIX1999	1999
2600	1	” De allra flesta lägger undan pengar regelbundet , så att de kan betala resan med egna medel vid bokningstillfället .	bloggmix	BLOGGMIX1999	1999
2601	11	” De allra flesta lägger undan pengar regelbundet , så att de kan betala resan med egna medel vid bokningstillfället .	bloggmix	BLOGGMIX1999	1999
2602	11	Hon menar att det handlar om en köpstark målgrupp , som de inte vill missa .	bloggmix	BLOGGMIX1999	1999
2603	1	Under de närmaste veckorna kommer vi att fundera vidare , så kom gärna med synpunkter , tips , varningar och glada utrop !	bloggmix	BLOGGMIX1999	1999
2604	1	Men de vi möter ser glada och välmående ut , och vi hamnar i diskussion om konsumtionshetsen hemma .	bloggmix	BLOGGMIX1999	1999
2605	9	Kanske ni undrar … Mycket slit har det varit de senaste sju veckorna , men nu har vi faktiskt kommit en bra bit .	bloggmix	BLOGGMIX1999	1999
2606	9	Varje gång får man inblick i någon av alla de konflikter som pågår runt om i världen .	bloggmix	BLOGGMIX1999	1999
2607	14	Nu har mittenvillan bogserats iväg och ligger längre ut ( ni ser den bakom de andra ) .	bloggmix	BLOGGMIX1999	1999
2608	2	/ Helena De här små lirarna ( Samuel och Sebastian ) bodde hos oss förut , men de fick aldrig åka husbil … Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2609	17	/ Helena De här små lirarna ( Samuel och Sebastian ) bodde hos oss förut , men de fick aldrig åka husbil … Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2610	3	Istället bjöd vi dem på jullunch idag .	bloggmix	BLOGGMIX1999	1999
2611	9	Jag skulle säga att det är dess variation , de olika stadsdelarna har sin egen charm och stil – här finns helt enkelt något för alla .	bloggmix	BLOGGMIX1999	1999
2612	5	Framför allt ångrade patienterna att de inte förverkligat sina drömmar och önskningar , utan snarare levt livet så som andra förväntade sig av dem .	bloggmix	BLOGGMIX1999	1999
2613	23	Framför allt ångrade patienterna att de inte förverkligat sina drömmar och önskningar , utan snarare levt livet så som andra förväntade sig av dem .	bloggmix	BLOGGMIX1999	1999
2614	2	Nu har de tittat på gasolutrustningen – och där finns också brister … Sedan 2009 är det inte längre obligatoriskt att kontrollera att gasolutrustning i husbilar och husvagnar fungerar .	bloggmix	BLOGGMIX1999	1999
2615	25	Vi har också gått en promenad bland alla husvagnar och är oerhört fascinerade över alla enorma förtält , alla stora trätrallar , alla rabatter ( de måste ha tagit tid att odla upp ?	bloggmix	BLOGGMIX1999	1999
2616	3	Vi har köpt de flesta LED-lamporna i butik , men det finns också en hel del belysning att hitta på nätet , till exempel på Ljustema .	bloggmix	BLOGGMIX1999	1999
2617	0	De presenterar också sommarens fyra restrender .	bloggmix	BLOGGMIX1999	1999
2618	0	De här tolv passen ingår : Strength and Force Upper – Bröst , axlar och triceps Plyo – Konditionsträning med fokus på ben Cross Core Combat – Boxning med fokus på mage Competition Core – Mage och sida Buns and Guns – Rumpa , biceps och triceps Yoga - Stretch och balans Sprawl and Brawl – Explosiv kampsportsträning Muay Thai – Boxning med slag och sparkar Ripped Conditioning – Biceps och triceps Ultimate Abs – 15 min olika situps Cardio – Intensivt konditionspass Legs and Back – Ben , rumpa och rygg Det enda man behöver är DVD-skivorna , långa och korta gummiband , eventuellt ett par tyngdhandskar samt en träningsmatta Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2619	0	De fem spanska vinerna vi provade : Fyra Rioja och ett vin från ett vindistrikt strax söder om Rioja .	bloggmix	BLOGGMIX1999	1999
2620	13	Peter : Tänkte inte så långt utan har tagit möjligheterna i livet när de kommer , Helena : författare 5 .	bloggmix	BLOGGMIX1999	1999
2621	15	Både Dorothy och hennes man är arkitekter och bor i ett stort exklusivt hus som de ritat själva .	bloggmix	BLOGGMIX1999	1999
2622	1	” De här nya hybriderna är riktigt smarta .	bloggmix	BLOGGMIX1999	1999
2623	8	Vi hade element där tidigare också , men de gamla var på väg att rosta sönder .	bloggmix	BLOGGMIX1999	1999
2624	0	De firar fortfarande denna högtid till minne av israelernas uttåg ur Egypten , vilket alltså skedde 1500 år före Kristus födelse .	bloggmix	BLOGGMIX1999	1999
2625	4	/ Helena En av de norska resebloggar jag följer är Renates Reiser Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2626	2	Sedan kunde de enas om årets hetaste resmål .	bloggmix	BLOGGMIX1999	1999
2627	12	Som ni vet så har vi ju sålt vår lägenhet , och de nya ägarna flyttar in den 15 augusti .	bloggmix	BLOGGMIX1999	1999
2628	6	Att glida runt med båt bland de gamla husen är fascinerande och det är inte svårt att föreställa sig hur livet kan ha sett ut här för hundratals , eller varför inte tusen , år sedan .	bloggmix	BLOGGMIX1999	1999
2629	2	Restauranger – De två restauranger vi besökte var mycket bra !	bloggmix	BLOGGMIX1999	1999
2630	12	Gruvan är imponerande att se , men när hundratals turister köade för de två små schakthissarna ut ur gruvan var det inte riktigt lika kul .	bloggmix	BLOGGMIX1999	1999
2631	12	/ Helena Camping Maszoperia på halvön Hel i Polen – en av de campingar vi har mejlat idag Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2632	25	Det gick utmärkt , men när jag ringde upp senare för lite detaljfrågor fick jag prata med en ny handläggare som grymtade något om att de ” egentligen inte försäkrar båtar som ligger still , men nu när vi är inne i systemet , så … ” .	bloggmix	BLOGGMIX1999	1999
2633	1	Med de här fyrhjulsdrivna terrängbilarna går det bra att ge sig ut på expeditioner genom Afrika .	bloggmix	BLOGGMIX1999	1999
2634	21	Ibland får vi frågor om hur det är att resa i landet , så nu tänkte vi försöka besvara några av dem : Språk Engelska fungerar till viss del ( särskilt på hotell och finare restauranger ) , men många ukrainare kan ingen engelska alls eller mycket lite .	bloggmix	BLOGGMIX1999	1999
2635	18	Enligt mätutrustningen var färglagret betydligt tunnare än 250 i stort sett överallt under vattenlinjen … Vad det var de gjorde 2012 egentligen kan man ju undra ?	bloggmix	BLOGGMIX1999	1999
2636	9	Husbilarna är alltså enorma , och när man parkerat dem kan man självklart få väggarna att glida utåt så att de blir , just det , ännu större .	bloggmix	BLOGGMIX1999	1999
2637	20	Husbilarna är alltså enorma , och när man parkerat dem kan man självklart få väggarna att glida utåt så att de blir , just det , ännu större .	bloggmix	BLOGGMIX1999	1999
2638	7	Dolksvansen är släkt med skorpioner , och de äldsta fossilerna av sådana här är 450 miljoner år gamla .	bloggmix	BLOGGMIX1999	1999
2639	15	I alla fall om man ska tro Euro Test som har testat 101 rastplatser längs de stora motorvägarna i Europa .	bloggmix	BLOGGMIX1999	1999
2640	5	Jag har bunkrat papperstallrikar för de mest stressiga tillfällena , men annars använder vi förstås vår nya melaminservis .	bloggmix	BLOGGMIX1999	1999
2641	6	Tänk då så fruktansvärt människorna i de kapitalistiska världen måste ha det !	bloggmix	BLOGGMIX1999	1999
2642	0	De flesta finansierar resandet med sparpengar .	bloggmix	BLOGGMIX1999	1999
2643	0	De senaste tio åren har antalet husbilar i Sverige mer än fördubblats .	bloggmix	BLOGGMIX1999	1999
2644	2	En av de saker man absolut inte får missa att se när man är där är den fantastiska tunnelbanan !	bloggmix	BLOGGMIX1999	1999
2645	11	Dessutom sjöng mina grymt underbara kollegor en sång till mig som de komponerat … sååå sjukt kul !	bloggmix	BLOGGMIX1999	1999
2646	8	För att få bättre kunskap om marknaden skulle de behöva din hjälp med att svara på några frågor .	bloggmix	BLOGGMIX1999	1999
2647	18	På torsdag kommer firman Saltech tillbaka och gör ytterligare tester när båten ligger i vattnet , så att de sedan kan beräkna stabiliteten i sitt datorprogram .	bloggmix	BLOGGMIX1999	1999
2648	17	Faktum är att det är mer is på vattnet nu än det var i vintras , eftersom de stängt av propellrarna som rör upp vattnet .	bloggmix	BLOGGMIX1999	1999
2649	16	Här finns känslan av Alperna , men det är betydligt mindre trängsel och mer prisvärt än de klassiska destinationerna .	bloggmix	BLOGGMIX1999	1999
2650	8	Eller nja , det stod på hemsidan att de levererar ” vid tomtgränsen ” , men när transporten kom till marinan skrattade de bara .	bloggmix	BLOGGMIX1999	1999
2651	22	Eller nja , det stod på hemsidan att de levererar ” vid tomtgränsen ” , men när transporten kom till marinan skrattade de bara .	bloggmix	BLOGGMIX1999	1999
2652	0	De senaste morgnarna har vi vaknat till plusgrader och DN pratar om värmerekord i början på nästa vecka .	bloggmix	BLOGGMIX1999	1999
2653	4	Vad tycker du om de föreslagna destinationerna ?	bloggmix	BLOGGMIX1999	1999
2654	5	Hela 81 procent anser att de inte upplevt det ” riktiga resmålet ” om de endast har besökt klassiska turistattraktioner och sevärdheter .	bloggmix	BLOGGMIX1999	1999
2655	14	Hela 81 procent anser att de inte upplevt det ” riktiga resmålet ” om de endast har besökt klassiska turistattraktioner och sevärdheter .	bloggmix	BLOGGMIX1999	1999
2656	9	Här är några bilder från våra luncher och middagar de senaste dagarna … / Helena Hummer – verkar finnas i ett överflöd här och serveras på otaliga sätt Musslor – fantastiskt goda och vår favorit att dela på som förrätt Ostron från tre olika regioner serverade med flera olika såser – jag har aldrig varit så förtjust i ostron , men här var det gott Bouillabasse – fyllig och riktigt god Skaldjurscasserole – fylld med lax , kolja , hummer , scampi och kammusslor Lax på planka – här är laxen riktigt färsk och god Gratinerad kammussla med champinjoner Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2657	0	De nya ägarna har tillträde i mitten av augusti , och vi har tiden fram tills dess att hitta ett nytt boende .	bloggmix	BLOGGMIX1999	1999
2658	16	/ Helena På Gapminder finns en karta som visar hur länge människor lever och hur mycket de tjänar i olika delar av världen Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2659	12	Nu står alla stövlar upp i garderoben och på det sättet håller de ju bättre .	bloggmix	BLOGGMIX1999	1999
2660	4	Vi har inte provat dem ännu , men har laddat ner guider för Marrakech och Budapest .	bloggmix	BLOGGMIX1999	1999
2661	12	Som ni kanske minns så är det våra vänners katamaran , och de vill forsla ner den till sin nya sommarlägenhet vid den polska kusten .	bloggmix	BLOGGMIX1999	1999
2662	8	Och jag undrar , vad gör man i de här sofforna hela dagarna ?	bloggmix	BLOGGMIX1999	1999
2663	6	Och det verkar inte som att de har tråkigt !	bloggmix	BLOGGMIX1999	1999
2664	15	Jag vill uppleva att värden eller värdinnan faktiskt vill dela med sig , av vad de nu har .	bloggmix	BLOGGMIX1999	1999
2665	10	En vårdare inom palliativ vård har frågat döende patienter vad de ångrar i livet , och delar med sig av erfarenheterna här .	bloggmix	BLOGGMIX1999	1999
2666	9	Just nu genomför flygbolaget KLM en annorlunda tävling i de tre skandinaviska huvudstäderna : Stockholm , Köpenhamn och Oslo .	bloggmix	BLOGGMIX1999	1999
2667	7	I kontrast till dammet , sanden och de stenfärgade husen – färgerna och dofterna !	bloggmix	BLOGGMIX1999	1999
2668	0	De skriver att man ska se överlevnadsguiden som ett resultat av ” trial and a lot of error ” under deras husbilsresor .	bloggmix	BLOGGMIX1999	1999
2669	17	En mamma med tre ungar hölls i ett eget hägn och försökte envist ta sig in till de andra björnarna .	bloggmix	BLOGGMIX1999	1999
2670	0	De brittiska barnens 10-i-topp önskedestinationer presenteras av Mail Online och är minst sagt fantasifulla .	bloggmix	BLOGGMIX1999	1999
2671	3	Billie undrar varför de är sämre på engelska än thailandare , och det kan man ju undra … ?	bloggmix	BLOGGMIX1999	1999
2672	2	En av de nyheter som visades upp var Dethleffs Evan , som än så länge bara finns som prototyp .	bloggmix	BLOGGMIX1999	1999
2673	11	Vi planerar också att skaffa nya zinkanoder , det vill säga de där små ” klossarna ” ni ser nere på skrovet .	bloggmix	BLOGGMIX1999	1999
2674	4	Skugge skriver : “ De som medvetet avstår barn kommer ångra sig så bittert ” .	bloggmix	BLOGGMIX1999	1999
2675	20	Vi såg dock ingen som hade med sig det här … ( 1,17 min in i filmen ser ni hur de tänker sig att man ska göra ) .	bloggmix	BLOGGMIX1999	1999
2676	6	Här kan du se några av de vackraste och mest osannolika stenformationerna i världen .	bloggmix	BLOGGMIX1999	1999
2677	15	Om du missat den så kika in där genast – det är nog en av de roligaste bloggar jag vet !	bloggmix	BLOGGMIX1999	1999
2678	0	De reser tidigt på tisdag morgon , så nu är de nog hemma och packar … / Helena Brudparet anade inte vad som fanns i det rosa paketet … Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2679	10	De reser tidigt på tisdag morgon , så nu är de nog hemma och packar … / Helena Brudparet anade inte vad som fanns i det rosa paketet … Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2680	3	Bara ett av dem ( Chateau Musar 2005 ) finns i Systembolagets ordinarie sortiment .	bloggmix	BLOGGMIX1999	1999
2681	3	Varje vecka utser de en blogg , som ska vara en ” inspirerande , givande , matnyttig , spännande eller rolig blogg med någon anknytning till resor ” .	bloggmix	BLOGGMIX1999	1999
2682	16	Britterna varnas nu av The British Foreign Office för udda lagar i andra länder , som de bör se upp med på semestern .	bloggmix	BLOGGMIX1999	1999
2683	0	De kommer här .	bloggmix	BLOGGMIX1999	1999
2684	5	När jag surfade runt efter dem stötte jag på en del andra leksaker och spel med campingtema .	bloggmix	BLOGGMIX1999	1999
2685	6	Kommunen har nämligen insett att om de inte kan erbjuda ställplatser , då är ” risken stor att turisterna drar vidare till nästa stad ” .	bloggmix	BLOGGMIX1999	1999
2686	17	I fredags blev den nya klädseln till husbilen klar , och i helgen har vi lagt in de nya dynorna och monterat in de omklädda förarstolarna .	bloggmix	BLOGGMIX1999	1999
2687	23	I fredags blev den nya klädseln till husbilen klar , och i helgen har vi lagt in de nya dynorna och monterat in de omklädda förarstolarna .	bloggmix	BLOGGMIX1999	1999
2688	14	Man får möta banditer , laviner , sandstormar och björnar … Grylls berättar vad de överlevande personerna gjorde rätt i djungeln / bergen / öknen , men också om misstag som nästan kostade dem livet .	bloggmix	BLOGGMIX1999	1999
2689	33	Man får möta banditer , laviner , sandstormar och björnar … Grylls berättar vad de överlevande personerna gjorde rätt i djungeln / bergen / öknen , men också om misstag som nästan kostade dem livet .	bloggmix	BLOGGMIX1999	1999
2690	3	I dagsläget har de drabbats hårt av den ekonomiska krisen och levnadslängden är mycket låg för att vara ett land i Europa .	bloggmix	BLOGGMIX1999	1999
2691	12	Allt eftersom våra städer har växt sig större och mäktigare så har de slukat mer och mer av naturen .	bloggmix	BLOGGMIX1999	1999
2692	6	Tvärtom var människorna hjälpsamma och om de kunde lite engelska tog de gärna chansen att prata med oss !	bloggmix	BLOGGMIX1999	1999
2693	11	Tvärtom var människorna hjälpsamma och om de kunde lite engelska tog de gärna chansen att prata med oss !	bloggmix	BLOGGMIX1999	1999
2694	0	De nya studentbostäderna som ska byggas i Lund är bara 10 kvm , men här finns allt man behöver : kök , dusch , toalett och sovloft .	bloggmix	BLOGGMIX1999	1999
2695	3	Som vanligt inte de bästa arbetsställningarna … Här limmar Peter fast kabeln som går mellan positionsljusen .	bloggmix	BLOGGMIX1999	1999
2696	2	Varför har de levt ett liv som nomader ?	bloggmix	BLOGGMIX1999	1999
2697	33	Med andra ord blir det några huvudstäder som nästan helt blir utan besök från oss svenskar … Statistik från Flygresor.se visar , enligt ett pressmeddelande från Svenska Resenätverket AB , vilka som är de mest iskalla resmålen i Europa .	bloggmix	BLOGGMIX1999	1999
2698	0	De här förslagen fick jag från Reseoraklet : Reykjavik , Island Sofia , Bulgarien Bordeaux , Frankrike Marseille , Frankrike Nice , Frankrike Kiev , Ukraina ( ! )	bloggmix	BLOGGMIX1999	1999
2699	0	De länder som har de bästa rastplatserna är Tyskland , Österrike , Ungern och Kroatien .	bloggmix	BLOGGMIX1999	1999
2700	4	De länder som har de bästa rastplatserna är Tyskland , Österrike , Ungern och Kroatien .	bloggmix	BLOGGMIX1999	1999
2701	18	Linda , Ludvig och deras barn lämnade Sverige i sin segelbåt för fyra år sedan och sedan har de varit … precis överallt !	bloggmix	BLOGGMIX1999	1999
2702	11	Eftersom vi kom etta på bloggtoppen bland resbloggar på Cision har de nu publicerat en intervju med oss .	bloggmix	BLOGGMIX1999	1999
2703	2	Då kan de spela PlayStation medan vi kör , inte dumt alls !	bloggmix	BLOGGMIX1999	1999
2704	21	Det finns massor av möjligheter där ute , men man kan ju inte sitta hemma i soffan och vänta på att de ska ramla över en … / Helena Vår dammiga gamla Chrysler har precis klarat besiktningen … wohooo !	bloggmix	BLOGGMIX1999	1999
2705	7	Själv använder jag Bloglovin för att följa de bloggar jag gillar , och tycker att det funkar väldigt bra .	bloggmix	BLOGGMIX1999	1999
2706	4	Men istället var det de som rörde sig .	bloggmix	BLOGGMIX1999	1999
2707	0	De flesta vinkar , någon vill fråga om det är här de hittar Sjökrogen och i söndags meddelade en stressad kapten att de ” bara ska snabbt in och rösta ” .	bloggmix	BLOGGMIX1999	1999
2708	11	De flesta vinkar , någon vill fråga om det är här de hittar Sjökrogen och i söndags meddelade en stressad kapten att de ” bara ska snabbt in och rösta ” .	bloggmix	BLOGGMIX1999	1999
2709	22	De flesta vinkar , någon vill fråga om det är här de hittar Sjökrogen och i söndags meddelade en stressad kapten att de ” bara ska snabbt in och rösta ” .	bloggmix	BLOGGMIX1999	1999
2710	20	Vi har också varit ute på några långpromenader i ett vintrigt Kiev och bland annat tittat på några av alla de ortodoxa kyrkor som finns här .	bloggmix	BLOGGMIX1999	1999
2711	1	Och de var hemma i stugan !	bloggmix	BLOGGMIX1999	1999
2712	2	Det är de här tjejerna som startat sajten Svenska resebloggar – Sveriges största portal för resebloggar .	bloggmix	BLOGGMIX1999	1999
2713	7	Den amerikanska husbilen fick bekänna färg på de här vägarna , serpetinvägar á la alperna .	bloggmix	BLOGGMIX1999	1999
2714	22	Jag ( Helena ) tyckte att det var lite väl mycket utmaning ( men är glad att jag klarade det ) och de andra tyckte att det var riktigt kul .	bloggmix	BLOGGMIX1999	1999
2715	2	Ja , de shoppar 1 ) sprit , 2 ) vin och 3 ) öl .	bloggmix	BLOGGMIX1999	1999
2716	10	( Det finns vissa specifika elektriker och rörmokare som kan de här husbåtarna , och brukar komma när det krånglar . )	bloggmix	BLOGGMIX1999	1999
2717	31	/ Helena Ett armband med en klocka som jag köpte i Chinatown för 20 kronor – utan att pruta … Ett nytt Iphoneskal – det är lite svårt att se men de små pärlorna inuti katten ligger lösa och skramlar omkring Peter köpte ett gäng T-shirts och pikétröjor – de här tre kostade 100 kr tillsammans Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2718	49	/ Helena Ett armband med en klocka som jag köpte i Chinatown för 20 kronor – utan att pruta … Ett nytt Iphoneskal – det är lite svårt att se men de små pärlorna inuti katten ligger lösa och skramlar omkring Peter köpte ett gäng T-shirts och pikétröjor – de här tre kostade 100 kr tillsammans Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2719	68	Jag skulle gärna skicka awarden vidare till många bloggare , men måste nöja mig med sju … / Helena Förpliktelser för att föra awarden vidare : Kopiera awarden på er blogg Länka till personen som gett dig awarden Berätta 7 intressanta fakta om dig själv Välj 7 andra bloggar som du vill ge awarden till Länka till deras bloggar Lägg en kommentar i deras blogg att du gett dem denna award 7 fakta om oss : Vi gifte oss i Vietnam 2007 Vi har varit i 31 länder Vi har aldrig varit i Syd- eller Nordamerika Vi vill någon gång arbeta med internationellt hjälparbete Vi har byggt allt i vår lägenhet själva Vi har haft råttor som husdjur Vi fyller 85 i sommar 7 bloggar som förtjänar en award : Lena & Jan blogg Vårt husbilsliv Det ska va husbil Farmor Leena Ninnis Lya Oumberliga ting Spaning från Tornet Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2720	20	FNUF har tagit fram ett idéprogram som handlar om vår nordiska identitet , förståelse för människors olikheter och samarbete mellan de nordiska länderna .	bloggmix	BLOGGMIX1999	1999
2721	10	Vi tog upp kräftorna ur den ursprungliga lagen och sköljde dem , kokade upp alla ingredienserna i den nya lagen , lät den svalna och hällde den sedan över kräftorna .	bloggmix	BLOGGMIX1999	1999
2722	16	Vi tog egna bilder , men i vissa situationer ( i vattnet till exempel ) var de svårt att fotografera .	bloggmix	BLOGGMIX1999	1999
2723	15	/ Helena Det är ju Tigerns år i år … Här är en del av de festglada gästerna hemma hos Robin I present fick Robin ett spel där den som reagerar långsammast får en elektrisk stöt … Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2724	0	De skriver ” Något händer med omdömet när man är på semester .	bloggmix	BLOGGMIX1999	1999
2725	32	Vi har installerat två olika larm i husbilen : larm på dörrarna och rörelselarm Vi har monterat in ett kassaskåp som är fastbultat , så om någon vill ta loss det får de nog såga i husbilen .	bloggmix	BLOGGMIX1999	1999
2726	2	Vinnarna i de olika kategorierna har utsetts genom att läsare nominerat och röstat .	bloggmix	BLOGGMIX1999	1999
2727	17	En fin och prisvärd stad , men man får inte vara rädd för att prata teckenspråk … De 10 hetaste städerna 2011 New York – Monumentet över World Trade center Tanger – Spännande kultur mellan Afrika och Europa Tel Aviv – Israles mest internationella stad Wellington – Fullt av barer , caféer och restauranger Valencia - Inte längre i skuggan av Barcelona Iquitos – En pulserande livlig stad i Peru Gent – Europas kanske bästa stad Delhi – Världsmetropol som firar 100 år Newcastle – En underskattad australisk surfstad Chiang Mai – Thailands kulturhuvudstad Den enda av städerna vi besökt är Wellington , där vi firade Nyår 2006-2007 .	bloggmix	BLOGGMIX1999	1999
2728	3	CampingSverige.se skriver att de står bakom lanseringen av Sveriges första campingappar , bland annat CAMPING SWEDEN .	bloggmix	BLOGGMIX1999	1999
2729	8	Samtidigt fick vi beställa nya sommardäck , eftersom de gamla är slitna .	bloggmix	BLOGGMIX1999	1999
2730	7	Det hade vi ju inte och eftersom de såg så bekymrade ut blev vi ju lite oroliga .	bloggmix	BLOGGMIX1999	1999
2731	19	Fyllda små chilifrukter från butiken och breasola med chèvre Cheddarost och laxrullar ( längst till vänster kan man skymta de baconlindade dadlarna ) Gurkstubbar med chèvre Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2732	5	Nu idag fann vi att de även fått med sig lite annat .	bloggmix	BLOGGMIX1999	1999
2733	9	Det är april och husbilssäsongen börjar på allvar för de flesta .	bloggmix	BLOGGMIX1999	1999
2734	15	Förra året fanns den här sortens husbilar i en enda monter – i år fanns de lite överallt !	bloggmix	BLOGGMIX1999	1999
2735	4	Det här är nog de dyraste klistermärken jag köpt i hela mitt liv !	bloggmix	BLOGGMIX1999	1999
2736	0	De hade en riktigt bra upplevelse och berättade om allt stort over there : enorma hotell med massor av butiker och restauranger , gigantiska pooler och stooora frukostbufféer med dignande kakbord .	bloggmix	BLOGGMIX1999	1999
2737	11	Även enorma Concordes och husbussar ( undrar hur man lyckas köra dem på de italienska småvägarna ? ) .	bloggmix	BLOGGMIX1999	1999
2738	13	Även enorma Concordes och husbussar ( undrar hur man lyckas köra dem på de italienska småvägarna ? ) .	bloggmix	BLOGGMIX1999	1999
2739	14	Då kan man få veta hur många besökare man har , var i världen de befinner sig , vilka sidor de läst och vilka sökord de använt .	bloggmix	BLOGGMIX1999	1999
